id,center,x,y
932,0,-97.919569,30.382038
933,0,-97.917236,30.389945
934,0,-97.916816,30.382152
935,0,-97.979376,30.198201
936,0,-97.998047,30.2019
937,0,-97.97,30.202184
938,0,-97.977797,30.213136
939,0,-97.984397,30.213941
940,0,-97.978575,30.197182
941,0,-97.989046,30.219743
942,0,-97.971101,30.200726
943,0,-97.995405,30.201646
944,0,-97.98173,30.212555
945,0,-97.955072,30.214251
946,0,-97.991901,30.201111
947,0,-97.96962,30.200688
948,0,-98.01316,30.201807
949,0,-97.968545,30.201802
950,0,-97.976795,30.201796
951,0,-97.978614,30.195904
952,0,-97.975762,30.19401
953,0,-97.974175,30.197354
954,0,-97.993442,30.200275
955,0,-97.997671,30.199063
956,0,-97.985118,30.20976
957,0,-97.984895,30.217508
958,0,-97.986098,30.219174
959,0,-97.985343,30.211357
960,0,-97.980454,30.211089
961,0,-97.977424,30.211551
962,0,-97.983037,30.197157
963,0,-97.986371,30.20068
964,0,-97.975369,30.213871
965,0,-97.996514,30.210574
966,0,-97.999016,30.206511
967,0,-97.987332,30.22225
968,0,-97.993096,30.203434
969,0,-97.978026,30.20994
970,0,-97.979153,30.209964
971,0,-97.981491,30.212489
972,0,-97.977856,30.20959
973,0,-97.981254,30.199254
974,0,-97.986953,30.200249
975,0,-97.979645,30.198047
976,0,-97.977042,30.209237
977,0,-97.969774,30.202959
978,0,-97.988315,30.212321
979,0,-97.978615,30.195678
980,0,-97.974153,30.196683
981,0,-97.974344,30.199441
982,0,-98.013932,30.210611
983,0,-97.974585,30.213388
984,0,-97.990061,30.209665
985,0,-97.991562,30.212029
986,0,-97.972693,30.20534
987,0,-97.9791,30.213757
988,0,-97.984622,30.213318
989,0,-97.976132,30.201012
990,0,-97.956076,30.197429
991,0,-98.004851,30.202929
992,0,-97.978888,30.216429
993,0,-97.962502,30.220407
994,0,-97.966932,30.215625
995,0,-97.982173,30.219484
996,0,-97.974484,30.2103
997,0,-97.988019,30.203044
998,0,-97.977376,30.208937
999,0,-97.9742,30.198962
1000,0,-97.975489,30.195572
1001,0,-97.976532,30.194756
1002,0,-97.952445,30.195846
1003,0,-97.984951,30.198825
1004,0,-98.014065,30.204556
1005,0,-97.983513,30.197752
1006,0,-97.995435,30.194635
1007,0,-98.005934,30.200522
1008,0,-97.981181,30.199284
1009,0,-97.974343,30.195346
1010,0,-97.968559,30.200836
1011,0,-97.960654,30.209002
1012,0,-97.98138,30.199323
1013,0,-97.988937,30.198145
1014,0,-97.986044,30.220164
1015,0,-97.965917,30.20017
1016,0,-97.984329,30.205254
1017,0,-97.99746,30.199999
1018,0,-97.995238,30.203079
1019,1,-97.98111,30.199317
1020,0,-97.988299,30.199662
1021,0,-97.974288,30.201933
1022,0,-97.972979,30.200598
1023,0,-97.968112,30.216232
1024,0,-98.000541,30.203955
1025,0,-97.989563,30.198786
1026,0,-98.01154,30.20072
1027,0,-97.984068,30.212104
1028,0,-97.985773,30.198038
1029,0,-97.97764,30.212638
1030,0,-97.994387,30.212106
1031,0,-97.990569,30.19789
1032,0,-97.989736,30.19787
1033,0,-97.995005,30.212083
1034,0,-97.97413,30.195849
1035,0,-97.986912,30.214547
1036,0,-97.984912,30.199396
1037,0,-97.995534,30.207763
1038,0,-97.974184,30.197576
1039,0,-97.965744,30.197092
1040,0,-97.985188,30.200043
1041,0,-97.98123,30.199264
1042,0,-97.984934,30.206564
1043,0,-97.975551,30.195873
1044,0,-97.950396,30.196291
1045,0,-97.974914,30.195102
1046,0,-97.970777,30.201121
1047,0,-97.97965,30.21447
1048,1,-97.992716,30.204208
1049,0,-98.014401,30.206632
1050,0,-97.989197,30.198638
1051,0,-97.977474,30.199076
1052,0,-97.98743,30.21356
1053,0,-97.96957,30.219507
1054,0,-98.01153,30.204829
1055,0,-97.981971,30.212944
1056,0,-97.976159,30.20264
1057,0,-97.988966,30.208388
1058,0,-97.995247,30.202347
1059,0,-97.95881,30.195902
1060,0,-98.008572,30.203549
1061,0,-97.998272,30.204447
1062,0,-97.978987,30.209592
1063,0,-97.951206,30.19545
1064,0,-97.95671,30.215209
1065,0,-97.974159,30.200648
1066,0,-97.919916,30.341311
1067,0,-97.920628,30.327448
1068,0,-97.909852,30.342533
1069,0,-97.908924,30.362832
1070,0,-97.905943,30.36136
1071,0,-97.91133,30.346809
1072,0,-97.911335,30.348148
1073,0,-97.921458,30.3297
1074,0,-97.908309,30.357899
1075,0,-97.913793,30.346593
1076,0,-97.911255,30.341913
1077,0,-97.906669,30.343916
1078,0,-97.913932,30.347129
1079,0,-97.91189,30.349752
1080,0,-97.907342,30.360651
1081,0,-97.917291,30.340577
1082,0,-97.920649,30.328141
1083,0,-97.916215,30.335451
1084,0,-97.91238,30.342128
1085,0,-97.921566,30.344475
1086,0,-97.90974,30.361506
1087,0,-97.907605,30.355212
1088,0,-97.909458,30.350662
1089,0,-97.910449,30.340013
1090,0,-97.909463,30.342666
1091,1,-97.925275,30.335355
1092,0,-97.929237,30.338426
1093,0,-97.912621,30.354203
1094,0,-97.910256,30.347583
1095,0,-97.910732,30.343166
1096,0,-97.906872,30.344525
1097,0,-97.922019,30.34533
1098,0,-97.922793,30.328972
1099,0,-97.922245,30.330538
1100,0,-97.908952,30.360198
1101,0,-97.922037,30.332106
1102,0,-97.92332,30.329822
1103,0,-97.90823,30.340891
1104,0,-97.914594,30.342627
1105,0,-97.90923,30.357933
1106,0,-97.909936,30.356271
1107,0,-97.907951,30.34534
1108,0,-97.923878,30.331464
1109,0,-97.932022,30.333644
1110,0,-97.916418,30.345017
1111,0,-97.909018,30.361139
1112,0,-97.911209,30.341485
1113,0,-97.908715,30.341826
1114,0,-97.913336,30.340019
1115,0,-97.912183,30.353263
1116,1,-97.906502,30.360029
1117,0,-97.921771,30.341537
1118,0,-97.918927,30.347288
1119,0,-97.909681,30.342737
1120,0,-97.916427,30.349416
1121,0,-97.907889,30.342201
1122,0,-97.915057,30.349776
1123,0,-97.92014,30.343225
1124,0,-97.918856,30.341004
1125,0,-97.912767,30.34098
1126,0,-97.914491,30.34726
1127,0,-97.907726,30.343054
1128,0,-97.9074,30.3539
1129,0,-97.907439,30.357993
1130,1,-97.919117,30.339886
1131,0,-97.925784,30.328406
1132,0,-97.918178,30.339409
1133,0,-97.909997,30.34092
1134,0,-97.92296,30.339562
1135,0,-97.908689,30.35727
1136,1,-97.90717,30.361914
1137,0,-97.91169,30.356991
1138,0,-97.918336,30.347655
1139,0,-97.916975,30.348761
1140,0,-97.905981,30.359048
1141,0,-97.915658,30.342916
1142,0,-97.907921,30.359096
1143,0,-97.919451,30.327344
1144,0,-97.912093,30.346851
1145,0,-97.907501,30.342693
1146,0,-97.911622,30.354117
1147,0,-97.906185,30.345238
1148,0,-97.906685,30.354509
1149,0,-97.913302,30.347669
1150,0,-97.906888,30.341667
1151,0,-97.91756,30.345899
1152,0,-97.909388,30.339969
1153,0,-97.930911,30.332172
1154,0,-97.908634,30.344401
1155,0,-97.912222,30.339727
1156,0,-97.914563,30.347957
1157,0,-97.905992,30.352687
1158,0,-97.908114,30.33991
1159,0,-97.927627,30.33174
1160,0,-97.924724,30.332758
1161,0,-97.917539,30.341303
1162,0,-97.907446,30.341266
1163,0,-97.925772,30.332483
1164,0,-97.914427,30.344118
1165,0,-97.922706,30.329781
1166,0,-97.928362,30.332371
1167,0,-97.92652,30.331372
1168,0,-97.923986,30.341344
1169,0,-97.917092,30.337192
1170,0,-97.92053,30.342649
1171,0,-97.917557,30.339677
1172,0,-97.916802,30.348978
1173,0,-97.912257,30.342538
1174,0,-97.925353,30.333118
1175,0,-97.909781,30.363957
1176,0,-97.914785,30.335182
1177,0,-97.918521,30.347566
1178,0,-97.915359,30.342461
1179,0,-97.90612,30.339873
1180,0,-97.906261,30.359156
1181,1,-97.924609,30.330085
1182,0,-97.925958,30.328121
1183,0,-97.922421,30.339544
1184,0,-97.912608,30.349148
1185,0,-97.911484,30.357761
1186,0,-97.914643,30.350208
1187,0,-97.920426,30.342263
1188,0,-97.90891,30.361785
1189,0,-97.909671,30.343312
1190,0,-97.919675,30.340864
1191,0,-97.913909,30.348388
1192,0,-97.922299,30.342416
1193,0,-97.930591,30.331901
1194,0,-97.921563,30.3398
1195,0,-97.908593,30.360237
1196,0,-97.924737,30.331814
1197,0,-97.926846,30.327651
1198,0,-97.919266,30.342814
1199,0,-97.906591,30.361561
1200,0,-97.90621,30.381737
1201,0,-97.919644,30.39737
1202,0,-97.912004,30.383427
1203,0,-97.915905,30.398773
1204,0,-97.906764,30.381996
1205,0,-97.91698,30.393389
1206,0,-97.913329,30.399268
1207,0,-97.908976,30.400255
1208,0,-97.912616,30.383823
1209,0,-97.9181,30.386736
1210,0,-97.915688,30.397953
1211,1,-97.918571,30.391935
1212,0,-97.914357,30.394425
1213,0,-97.920265,30.392311
1214,0,-97.919186,30.39358
1215,0,-97.91916,30.386569
1216,0,-97.91731,30.387851
1217,0,-97.917139,30.391313
1218,0,-97.918241,30.398249
1219,0,-97.912399,30.39794
1220,0,-97.91291,30.382149
1221,0,-97.920343,30.395208
1222,0,-97.983429,30.19415
1223,0,-97.98447,30.19293
1224,0,-97.972055,30.197083
1225,0,-97.983894,30.191176
1226,0,-97.978065,30.197496
1227,0,-97.987762,30.196137
1228,0,-97.980563,30.189405
1229,0,-97.987952,30.204146
1230,0,-97.989095,30.204494
1231,0,-97.990631,30.198636
1232,0,-97.978257,30.208163
1233,0,-97.974139,30.196183
1234,0,-97.987084,30.193346
1235,0,-97.977256,30.210797
1236,0,-97.990768,30.194538
1237,0,-97.979158,30.211987
1238,0,-97.987331,30.198846
1239,0,-97.994571,30.206341
1240,0,-97.984189,30.195704
1241,0,-97.984931,30.206602
1242,0,-97.98253,30.211535
1243,0,-97.981188,30.199282
1244,0,-97.968438,30.211696
1245,0,-97.981548,30.189687
1246,0,-97.981164,30.188024
1247,0,-97.984156,30.192809
1248,0,-97.95251,30.196482
1249,0,-97.986466,30.200673
1250,0,-97.982219,30.211683
1251,0,-97.980574,30.212018
1252,0,-97.978616,30.195666
1253,0,-97.974241,30.194019
1254,0,-97.989659,30.197014
1255,0,-97.98611,30.199511
1256,0,-97.98839,30.199711
1257,0,-97.981382,30.196013
1258,0,-97.971108,30.200204
1259,0,-97.968674,30.216202
1260,0,-97.978758,30.209235
1261,0,-97.986805,30.193643
1262,0,-97.99034,30.196109
1263,0,-97.985238,30.194778
1264,0,-97.957908,30.206829
1265,0,-97.978728,30.213615
1266,0,-97.974571,30.19402
1267,0,-97.975499,30.195684
1268,0,-97.988369,30.196161
1269,0,-97.989242,30.196138
1270,0,-97.959144,30.207807
1271,0,-97.977805,30.213148
1272,0,-97.98598,30.195382
1273,0,-97.989126,30.193952
1274,0,-97.970075,30.20025
1275,0,-97.961724,30.220385
1276,0,-97.9873,30.193009
1277,0,-97.987092,30.191815
1278,0,-97.97418,30.195519
1279,0,-97.986622,30.191958
1280,0,-97.985713,30.195592
1281,0,-97.988724,30.203501
1282,0,-97.981863,30.18879
1283,0,-97.973011,30.201095
1284,0,-97.951343,30.197126
1285,0,-97.974728,30.195118
1286,0,-97.976109,30.214487
1287,0,-97.977641,30.201137
1288,0,-97.987701,30.195271
1289,0,-97.979847,30.188963
1290,0,-97.98448,30.206011
1291,0,-97.978897,30.211553
1292,0,-97.977945,30.19964
1293,0,-97.989663,30.198801
1294,0,-97.984885,30.196353
1295,0,-97.955998,30.214911
1296,0,-97.990798,30.197199
1297,0,-97.977426,30.198594
1298,0,-97.990764,30.198136
1299,0,-97.971102,30.201575
1300,0,-97.97926,30.199448
1301,0,-97.986101,30.198119
1302,0,-97.976667,30.196279
1303,0,-97.985406,30.198027
1304,0,-97.975671,30.196333
1305,0,-97.990595,30.193655
1306,0,-98.000982,30.207818
1307,0,-97.9892,30.19864
1308,0,-97.97546,30.195274
1309,0,-97.970855,30.201122
1310,0,-97.956816,30.215254
1311,0,-97.970452,30.195132
1312,0,-97.976503,30.214768
1313,0,-97.974149,30.202294
1314,0,-97.974196,30.198455
1315,0,-97.988949,30.204078
1316,0,-98.00101,30.20819
1317,0,-97.990758,30.196204
1318,0,-97.971474,30.202351
1319,0,-97.977284,30.211133
1320,0,-97.96577,30.195459
1321,0,-97.986465,30.194136
1322,0,-97.988099,30.191769
1323,0,-97.97415,30.19655
1324,0,-97.987593,30.199165
1325,0,-97.973439,30.211207
1326,0,-97.989518,30.194258
1327,0,-97.978503,30.211202
1328,0,-97.975623,30.19718
1329,0,-97.990069,30.195248
1330,0,-97.978529,30.200105
1331,0,-97.989915,30.193369
1332,0,-97.979356,30.18863
1333,0,-97.977418,30.211543
1334,0,-97.98399,30.195015
1335,0,-97.970597,30.200169
1336,0,-97.976114,30.207556
1337,0,-97.993846,30.206469
1338,0,-97.979379,30.216808
1339,0,-97.987283,30.194556
1340,0,-97.977639,30.212297
1341,0,-97.987492,30.19702
1342,0,-97.973622,30.211504
1343,0,-97.977826,30.198225
1344,0,-97.988276,30.197018
1345,0,-97.986053,30.1988
1346,0,-97.968547,30.201846
1347,0,-97.981368,30.210455
1348,0,-97.959794,30.199969
1349,0,-97.984004,30.199005
1350,0,-97.959885,30.381142
1351,0,-97.92848,30.382109
1352,1,-97.933751,30.374067
1353,0,-97.923654,30.373616
1354,0,-97.931779,30.372699
1355,0,-97.952052,30.387259
1356,1,-97.922721,30.384903
1357,0,-97.948604,30.380933
1358,0,-97.917382,30.378417
1359,0,-97.930824,30.36789
1360,0,-97.931111,30.386294
1361,0,-97.925831,30.370126
1362,0,-97.916482,30.379745
1363,0,-97.925975,30.379834
1364,0,-97.957365,30.382023
1365,0,-97.921788,30.378826
1366,0,-97.928511,30.377568
1367,0,-97.956604,30.382885
1368,0,-97.919614,30.353301
1369,0,-97.917632,30.380669
1370,0,-97.953634,30.376552
1371,0,-97.918978,30.375695
1372,0,-97.955438,30.379973
1373,0,-97.955679,30.364287
1374,0,-97.924331,30.375676
1375,0,-97.942732,30.367612
1376,0,-97.922981,30.373961
1377,0,-97.942444,30.366864
1378,0,-97.917484,30.376643
1379,0,-97.919562,30.374874
1380,0,-97.929423,30.368504
1381,1,-97.919483,30.354182
1382,0,-97.928793,30.375722
1383,0,-97.935466,30.374131
1384,0,-97.92828,30.384
1385,0,-97.94271,30.385798
1386,0,-97.943487,30.365096
1387,0,-97.921405,30.371947
1388,0,-97.944862,30.365671
1389,0,-97.954188,30.3636
1390,0,-97.93725,30.371158
1391,0,-97.940394,30.369615
1392,0,-97.923194,30.371314
1393,0,-97.95825,30.379821
1394,0,-97.929571,30.369663
1395,0,-97.932031,30.390998
1396,0,-97.925494,30.385736
1397,0,-97.916864,30.383808
1398,0,-97.938408,30.389871
1399,0,-97.946328,30.366363
1400,0,-97.918934,30.376103
1401,0,-97.925368,30.368613
1402,0,-97.950591,30.382533
1403,0,-97.920221,30.384616
1404,0,-97.931328,30.375087
1405,0,-97.924637,30.372826
1406,0,-97.920945,30.37458
1407,0,-97.940142,30.376964
1408,0,-97.930206,30.378483
1409,0,-97.936377,30.370745
1410,0,-97.95544,30.383448
1411,0,-97.946477,30.368187
1412,0,-97.944516,30.367201
1413,0,-97.95268,30.383871
1414,0,-97.929849,30.38136
1415,0,-97.91934,30.384711
1416,0,-97.928751,30.387421
1417,0,-97.927509,30.371799
1418,0,-97.937075,30.37143
1419,0,-97.933352,30.387494
1420,0,-97.946666,30.364726
1421,0,-97.917823,30.382563
1422,0,-97.930935,30.392767
1423,0,-97.930647,30.376129
1424,0,-97.93458,30.374798
1425,0,-97.916272,30.375682
1426,0,-97.951731,30.382732
1427,0,-97.928364,30.383145
1428,0,-97.935645,30.372151
1429,1,-97.929649,30.374218
1430,0,-97.933013,30.368493
1431,0,-97.931522,30.386514
1432,0,-97.925427,30.383624
1433,0,-97.932525,30.375924
1434,0,-97.954988,30.37355
1435,0,-97.948687,30.365694
1436,0,-97.947257,30.374033
1437,0,-97.929666,30.386527
1438,0,-97.938169,30.37081
1439,0,-97.92237,30.370997
1440,0,-97.959267,30.362913
1441,0,-97.923296,30.372121
1442,0,-97.952825,30.361157
1443,0,-97.919704,30.384878
1444,0,-97.935053,30.369051
1445,0,-97.955385,30.361838
1446,0,-97.930224,30.381562
1447,0,-97.94822,30.364669
1448,0,-97.917783,30.373487
1449,0,-97.944177,30.366171
1450,0,-97.924779,30.375102
1451,0,-97.919915,30.378458
1452,0,-97.944389,30.389761
1453,0,-97.929211,30.387914
1454,0,-97.930919,30.368359
1455,0,-97.918819,30.373935
1456,0,-97.937209,30.39003
1457,0,-97.927155,30.377207
1458,0,-97.934096,30.368874
1459,0,-97.930333,30.385929
1460,0,-97.916739,30.381499
1461,0,-97.93627,30.393661
1462,0,-97.930275,30.370166
1463,0,-97.958935,30.36509
1464,0,-97.950011,30.362305
1465,0,-97.930787,30.388084
1466,0,-97.949056,30.360719
1467,0,-97.936813,30.369946
1468,0,-97.94232,30.391758
1469,0,-97.950879,30.362044
1470,0,-97.944594,30.371191
1471,0,-97.946644,30.386209
1472,0,-97.955974,30.385081
1473,0,-97.934409,30.370852
1474,0,-97.94908,30.362916
1475,0,-97.922495,30.383889
1476,0,-97.947485,30.363392
1477,0,-97.933731,30.373919
1478,0,-97.932865,30.378133
1479,0,-97.931088,30.387902
1480,0,-97.930399,30.373776
1481,0,-97.948091,30.359391
1482,0,-97.937043,30.371482
1483,1,-97.928106,30.370048
1484,0,-97.922504,30.383054
1485,0,-97.958642,30.37855
1486,0,-97.920081,30.373992
1487,0,-97.942839,30.366154
1488,0,-97.926115,30.373747
1489,0,-97.923164,30.377862
1490,0,-97.930389,30.380285
1491,0,-97.924268,30.375756
1492,0,-97.939826,30.416743
1493,0,-97.9315,30.368144
1494,0,-97.926868,30.370034
1495,0,-97.925705,30.38696
1496,0,-97.947923,30.384251
1497,0,-97.918733,30.381741
1498,0,-97.951752,30.358723
1499,0,-97.95246,30.357883
1500,0,-97.950362,30.384213
1501,0,-97.948816,30.380647
1502,0,-97.92254,30.384381
1503,0,-97.929998,30.381441
1504,0,-97.920252,30.370407
1505,0,-97.957677,30.378159
1506,0,-97.924812,30.376722
1507,0,-97.925485,30.377554
1508,0,-97.928379,30.378153
1509,0,-97.948385,30.386524
1510,0,-97.941763,30.369045
1511,0,-97.952005,30.388002
1512,0,-97.950437,30.380777
1513,0,-97.918879,30.375791
1514,0,-97.953821,30.36849
1515,0,-97.95646,30.378628
1516,0,-97.937228,30.370136
1517,0,-97.955393,30.383495
1518,1,-97.945782,30.36239
1519,0,-97.929299,30.39241
1520,0,-97.93727,30.392087
1521,0,-97.934765,30.408108
1522,0,-97.949667,30.364175
1523,1,-97.932172,30.3681
1524,0,-97.935516,30.369349
1525,0,-97.917803,30.382308
1526,0,-97.950419,30.359166
1527,0,-97.950739,30.386499
1528,1,-97.93272,30.408101
1529,0,-97.932047,30.379647
1530,0,-97.94132,30.372544
1531,0,-97.927568,30.380433
1532,0,-97.924444,30.385224
1533,0,-97.925542,30.387399
1534,0,-97.91856,30.385302
1535,0,-97.954763,30.383856
1536,0,-97.92145,30.37803
1537,0,-97.953491,30.369081
1538,0,-97.934614,30.374359
1539,0,-97.920833,30.374715
1540,0,-97.926861,30.368324
1541,0,-97.9495,30.385398
1542,0,-97.949575,30.380722
1543,0,-97.957559,30.376291
1544,0,-97.948983,30.386094
1545,0,-97.922645,30.374403
1546,0,-97.933971,30.382139
1547,0,-97.931363,30.387534
1548,0,-97.923838,30.377864
1549,0,-97.917695,30.372894
1550,0,-97.948042,30.361356
1551,0,-97.938578,30.370964
1552,0,-97.931014,30.368974
1553,0,-97.931344,30.369976
1554,0,-97.939527,30.377942
1555,0,-97.95326,30.358383
1556,0,-97.931074,30.378663
1557,0,-97.951845,30.386999
1558,0,-97.926089,30.386001
1559,0,-97.916033,30.375939
1560,0,-97.927849,30.376202
1561,0,-97.932048,30.386795
1562,0,-97.958507,30.37915
1563,0,-97.922839,30.385128
1564,0,-97.945171,30.387879
1565,0,-97.938468,30.415891
1566,0,-97.951065,30.382617
1567,0,-97.934561,30.386291
1568,0,-97.944479,30.366319
1569,0,-97.924395,30.186578
1570,0,-97.924733,30.188816
1571,0,-97.919424,30.181025
1572,0,-97.941382,30.160952
1573,0,-97.92886,30.204531
1574,0,-97.91506,30.212958
1575,0,-97.918279,30.18493
1576,0,-97.924594,30.18536
1577,0,-97.934233,30.183204
1578,0,-97.9378,30.161271
1579,0,-97.927481,30.185338
1580,0,-97.926346,30.187967
1581,0,-97.924308,30.188237
1582,0,-97.927204,30.18437
1583,0,-97.933706,30.156781
1584,0,-97.959978,30.185619
1585,0,-97.914735,30.188921
1586,0,-97.940772,30.183409
1587,0,-97.921271,30.177416
1588,0,-97.968369,30.188314
1589,0,-97.96541,30.178195
1590,0,-97.958986,30.180083
1591,0,-97.923753,30.185699
1592,0,-97.920121,30.188877
1593,0,-97.939936,30.158855
1594,0,-97.942875,30.173059
1595,0,-97.939415,30.161277
1596,0,-97.915984,30.210907
1597,0,-97.960034,30.184254
1598,0,-97.931965,30.186152
1599,0,-97.934204,30.156496
1600,0,-97.91825,30.211303
1601,0,-97.959976,30.193727
1602,1,-97.940705,30.162975
1603,0,-97.92224,30.179106
1604,0,-97.938609,30.204248
1605,0,-97.92387,30.187439
1606,0,-97.925053,30.199918
1607,0,-97.919597,30.176698
1608,0,-97.922995,30.186507
1609,0,-97.922713,30.181634
1610,0,-97.913411,30.214424
1611,0,-97.937809,30.158907
1612,0,-97.916373,30.192677
1613,0,-97.937706,30.20258
1614,0,-97.9168,30.180489
1615,0,-97.968861,30.17075
1616,0,-97.961294,30.188579
1617,0,-97.924937,30.187485
1618,0,-97.920768,30.179833
1619,0,-97.923781,30.187008
1620,1,-97.948053,30.191097
1621,0,-97.947387,30.156748
1622,0,-97.919357,30.178596
1623,0,-97.937031,30.152858
1624,0,-97.921611,30.186993
1625,0,-97.925346,30.177135
1626,0,-97.91537,30.210599
1627,0,-97.925234,30.186179
1628,0,-97.936641,30.153933
1629,0,-97.94135,30.188387
1630,0,-97.948389,30.156254
1631,0,-97.915755,30.191545
1632,1,-97.91292,30.212773
1633,0,-97.926623,30.188396
1634,0,-97.92322,30.18622
1635,0,-97.920511,30.186048
1636,0,-97.922006,30.178463
1637,0,-97.940198,30.163509
1638,0,-97.918191,30.191641
1639,0,-97.920296,30.179212
1640,0,-97.917923,30.180823
1641,0,-97.927837,30.185961
1642,0,-97.932313,30.192916
1643,0,-97.956963,30.18028
1644,0,-97.925631,30.175362
1645,0,-97.919073,30.185645
1646,0,-97.926908,30.182821
1647,0,-97.943923,30.168842
1648,0,-97.925219,30.18807
1649,0,-97.92248,30.187267
1650,0,-97.917554,30.191679
1651,0,-97.92187,30.178086
1652,0,-97.938526,30.153349
1653,0,-97.943534,30.171418
1654,0,-97.920798,30.181707
1655,0,-97.938543,30.1658
1656,0,-97.923332,30.187607
1657,1,-97.930905,30.197702
1658,0,-97.930766,30.154534
1659,0,-97.953119,30.180433
1660,0,-97.948619,30.177093
1661,0,-97.917476,30.186558
1662,0,-97.922608,30.175871
1663,1,-97.9356,30.206207
1664,0,-97.939156,30.164641
1665,0,-97.953482,30.178509
1666,0,-97.948596,30.178055
1667,0,-97.920769,30.213324
1668,0,-97.960326,30.189091
1669,0,-97.931357,30.187478
1670,0,-97.916775,30.185642
1671,0,-97.921545,30.181503
1672,0,-97.917576,30.185662
1673,0,-97.920246,30.188497
1674,1,-97.934342,30.153711
1675,0,-97.922597,30.19877
1676,0,-97.918516,30.182806
1677,0,-97.940978,30.162514
1678,0,-97.935603,30.152178
1679,0,-97.94876,30.190157
1680,0,-97.921546,30.198275
1681,0,-97.948961,30.189098
1682,0,-97.923002,30.176518
1683,0,-97.92136,30.18975
1684,0,-97.936925,30.152505
1685,0,-97.91875,30.192556
1686,0,-97.921616,30.182925
1687,0,-97.934855,30.155817
1688,0,-97.918961,30.187106
1689,0,-97.933852,30.152653
1690,0,-97.920789,30.184784
1691,0,-97.919638,30.18064
1692,0,-97.921992,30.201378
1693,0,-97.934586,30.156113
1694,0,-97.94169,30.159825
1695,0,-97.921283,30.181691
1696,0,-97.925211,30.189041
1697,0,-97.924082,30.175741
1698,0,-97.941105,30.161893
1699,0,-97.919264,30.192539
1700,0,-97.92592,30.189576
1701,0,-97.916794,30.178051
1702,0,-97.94622,30.177094
1703,0,-97.932774,30.191286
1704,0,-97.936473,30.1522
1705,0,-97.927924,30.191183
1706,0,-97.938182,30.152088
1707,0,-97.919688,30.192522
1708,0,-97.955477,30.178566
1709,0,-97.94831,30.165599
1710,0,-97.944439,30.184419
1711,0,-97.954593,30.163303
1712,0,-97.937792,30.158962
1713,0,-97.916991,30.191655
1714,0,-97.95207,30.176138
1715,0,-97.967303,30.144043
1716,0,-97.94481,30.177447
1717,0,-97.961513,30.137017
1718,0,-97.957055,30.175826
1719,0,-97.959492,30.167763
1720,0,-97.916062,30.190804
1721,0,-97.954174,30.165225
1722,0,-97.934934,30.174867
1723,0,-97.943632,30.167101
1724,0,-97.933473,30.154088
1725,0,-97.955173,30.184606
1726,0,-97.95999,30.182655
1727,0,-97.93738,30.166458
1728,0,-97.951319,30.178204
1729,1,-97.936851,30.177567
1730,0,-97.966194,30.143677
1731,0,-97.940223,30.158874
1732,0,-97.956605,30.178642
1733,0,-97.956179,30.169399
1734,0,-97.93096,30.178141
1735,0,-97.951831,30.16244
1736,0,-97.969731,30.156051
1737,0,-97.94616,30.177897
1738,0,-97.958506,30.185027
1739,0,-97.974944,30.171922
1740,0,-97.953528,30.168936
1741,0,-97.944417,30.173469
1742,0,-97.954598,30.180173
1743,0,-97.957877,30.180548
1744,0,-97.916302,30.19255
1745,0,-97.939523,30.160904
1746,0,-97.944896,30.163421
1747,0,-97.96779,30.160526
1748,0,-97.970801,30.15757
1749,1,-97.977718,30.172231
1750,0,-97.970157,30.187846
1751,0,-97.933557,30.180834
1752,0,-97.94325,30.15226
1753,0,-97.938059,30.158177
1754,0,-97.960858,30.136697
1755,0,-97.953688,30.180398
1756,0,-97.916707,30.192746
1757,0,-97.917219,30.185493
1758,0,-97.938561,30.165797
1759,0,-97.93707,30.153912
1760,0,-97.964894,30.177204
1761,0,-97.9646,30.141908
1762,0,-97.964491,30.167622
1763,0,-97.965661,30.179217
1764,0,-97.962585,30.140254
1765,0,-97.951367,30.179992
1766,0,-97.936426,30.15394
1767,0,-97.919056,30.191593
1768,0,-97.94453,30.172159
1769,0,-97.95367,30.184549
1770,0,-97.95304,30.16892
1771,0,-97.938365,30.153497
1772,0,-97.948334,30.168654
1773,0,-97.918251,30.19164
1774,0,-97.939632,30.164191
1775,0,-97.949931,30.151149
1776,0,-97.934201,30.156498
1777,0,-97.971085,30.190749
1778,0,-97.917334,30.191752
1779,0,-97.941299,30.161199
1780,0,-97.939515,30.158755
1781,1,-97.941087,30.188176
1782,0,-97.962213,30.131864
1783,0,-97.967559,30.129045
1784,0,-97.952181,30.165633
1785,0,-97.941798,30.188645
1786,0,-97.93042,30.176914
1787,0,-97.96775,30.157387
1788,0,-97.956682,30.130242
1789,0,-97.95412,30.160678
1790,0,-97.9678,30.16548
1791,0,-97.958277,30.171792
1792,0,-97.936575,30.177182
1793,0,-97.943326,30.152222
1794,0,-97.960702,30.157793
1795,0,-97.954546,30.164694
1796,0,-97.959814,30.143102
1797,0,-97.950174,30.152007
1798,0,-97.968514,30.166242
1799,0,-97.966391,30.131349
1800,0,-97.96876,30.168799
1801,0,-97.957916,30.16604
1802,0,-97.95782,30.13589
1803,0,-97.965515,30.143205
1804,0,-97.939803,30.190355
1805,0,-97.941097,30.161944
1806,0,-97.9573,30.17159
1807,1,-97.96651,30.168589
1808,0,-97.943621,30.173035
1809,0,-97.931976,30.15153
