id,center,x,y
2120,0,-97.889874,30.210875
2121,0,-97.883485,30.208264
2122,0,-97.877176,30.244503
2123,0,-97.889263,30.224333
2124,0,-97.882306,30.210109
2125,0,-97.873224,30.209635
2126,0,-97.871116,30.204101
2127,0,-97.887236,30.212917
2128,0,-97.87401,30.202897
2129,0,-97.881086,30.228858
2130,0,-97.879256,30.236825
2131,0,-97.878485,30.215777
2132,0,-97.87865,30.20932
2133,0,-97.88687,30.212014
2134,0,-97.873786,30.244959
2135,0,-97.880249,30.207824
2136,0,-97.880719,30.211007
2137,0,-97.885238,30.214576
2138,0,-97.873148,30.201845
2139,0,-97.881543,30.236418
2140,0,-97.888066,30.217099
2141,0,-97.879918,30.234498
2142,0,-97.874689,30.244707
2143,0,-97.883137,30.215176
2144,0,-97.877794,30.229768
2145,0,-97.89023,30.223401
2146,0,-97.87022,30.203592
2147,0,-97.888948,30.213509
2148,0,-97.88146,30.209169
2149,0,-97.879646,30.214173
2150,0,-97.876901,30.205201
2151,0,-97.885602,30.210035
2152,0,-97.884656,30.213239
2153,0,-97.878623,30.216991
2154,0,-97.888059,30.214872
2155,0,-97.874104,30.201724
2156,0,-97.871023,30.207078
2157,0,-97.90018,30.217882
2158,0,-97.882638,30.215914
2159,0,-97.874608,30.205829
2160,0,-97.879846,30.215311
2161,0,-97.886156,30.236908
2162,0,-97.87388,30.210188
2163,0,-97.885392,30.20879
2164,0,-97.882751,30.207029
2165,0,-97.891787,30.219779
2166,0,-97.879084,30.206053
2167,0,-97.888704,30.212936
2168,0,-97.882478,30.209234
2169,0,-97.878714,30.214952
2170,0,-97.88822,30.213759
2171,0,-97.884321,30.208649
2172,0,-97.872893,30.206881
2173,0,-97.878896,30.208615
2174,0,-97.88219,30.215992
2175,0,-97.898554,30.207261
2176,0,-97.874916,30.202193
2177,0,-97.895485,30.224492
2178,0,-97.87133,30.205127
2179,0,-97.874,30.209192
2180,0,-97.885846,30.209055
2181,0,-97.888935,30.217557
2182,0,-97.882759,30.20764
2183,0,-97.877538,30.212721
2184,0,-97.874907,30.20303
2185,0,-97.890195,30.21017
2186,0,-97.872655,30.209076
2187,0,-97.880081,30.211956
2188,0,-97.895391,30.219696
2189,0,-97.873185,30.207151
2190,0,-97.883254,30.209538
2191,0,-97.879285,30.216722
2192,0,-97.885428,30.236625
2193,0,-97.873138,30.202326
2194,0,-97.876307,30.216234
2195,0,-97.887899,30.215135
2196,0,-97.874625,30.207738
2197,0,-97.892248,30.22034
2198,0,-97.885809,30.213573
2199,0,-97.87798,30.212495
2200,0,-97.881664,30.234213
2201,0,-97.874912,30.202551
2202,0,-97.884674,30.235448
2203,0,-97.873217,30.210076
2204,0,-97.889543,30.224887
2205,0,-97.885374,30.237462
2206,0,-97.884915,30.216931
2207,0,-97.870846,30.200774
2208,0,-97.897155,30.216642
2209,0,-97.873579,30.205771
2210,0,-97.871655,30.201468
2211,0,-97.874522,30.209704
2212,0,-97.88065,30.214473
2213,0,-97.874575,30.245062
2214,0,-97.875132,30.204691
2215,0,-97.872571,30.204311
2216,0,-97.875581,30.244829
2217,0,-97.886474,30.213287
2218,0,-97.874541,30.203509
2219,0,-97.882835,30.22782
2220,0,-97.872579,30.203993
2221,0,-97.875366,30.243437
2222,0,-97.887893,30.223307
2223,0,-97.87474,30.209922
2224,0,-97.883108,30.208561
2225,0,-97.878361,30.207564
2226,0,-97.882562,30.238104
2227,0,-97.890795,30.212118
2228,0,-97.874985,30.207081
2229,0,-97.88685,30.215251
2230,0,-97.883542,30.207163
2231,0,-97.899336,30.219433
2232,0,-97.887662,30.211552
2233,0,-97.88899,30.211138
2234,0,-97.879931,30.206891
2235,0,-97.882003,30.237246
2236,0,-97.88355,30.208735
2237,0,-97.886065,30.213127
2238,0,-97.882285,30.223834
2239,0,-97.869949,30.203289
2240,0,-97.872513,30.205399
2241,0,-97.88918,30.231231
2242,0,-97.879332,30.235862
2243,0,-97.874083,30.244075
2244,0,-97.871694,30.207549
2245,0,-97.881404,30.210024
2246,0,-97.890787,30.211107
2247,0,-97.884316,30.238146
2248,0,-97.87837,30.216549
2249,0,-97.884067,30.211806
2250,0,-97.885829,30.207959
2251,0,-97.88121,30.2081
2252,0,-97.872742,30.208028
2253,0,-97.877869,30.208524
2254,0,-97.879312,30.207725
2255,0,-97.870913,30.205917
2256,0,-97.88526,30.217502
2257,0,-97.888904,30.219303
2258,0,-97.889961,30.211565
2259,0,-97.886983,30.21135
2260,0,-97.868656,30.203382
2261,0,-97.885451,30.214201
2262,0,-97.827005,30.462256
2263,0,-97.841871,30.418443
2264,0,-97.859728,30.421778
2265,0,-97.82928,30.441038
2266,0,-97.830361,30.437486
2267,0,-97.83275,30.43188
2268,0,-97.833033,30.433522
2269,0,-97.863086,30.423953
2270,0,-97.829998,30.441398
2271,0,-97.825346,30.44234
2272,0,-97.827397,30.432338
2273,0,-97.826579,30.461125
2274,0,-97.838784,30.428354
2275,0,-97.86095,30.420381
2276,0,-97.840677,30.432166
2277,0,-97.84119,30.419548
2278,0,-97.828524,30.433199
2279,0,-97.828705,30.440856
2280,0,-97.844747,30.420362
2281,0,-97.846592,30.415408
2282,0,-97.839387,30.432971
2283,0,-97.86106,30.423959
2284,0,-97.824989,30.435641
2285,0,-97.827937,30.432337
2286,0,-97.85667,30.421266
2287,0,-97.829671,30.436854
2288,0,-97.862241,30.423931
2289,0,-97.858954,30.424683
2290,0,-97.824174,30.442917
2291,0,-97.827915,30.431404
2292,0,-97.828571,30.437728
2293,0,-97.858929,30.426029
2294,0,-97.822902,30.436442
2295,0,-97.85809,30.418689
2296,0,-97.83916,30.43253
2297,0,-97.823588,30.459972
2298,0,-97.830469,30.435491
2299,0,-97.848728,30.427463
2300,0,-97.856901,30.419978
2301,0,-97.821813,30.434942
2302,0,-97.843289,30.419672
2303,0,-97.827878,30.430576
2304,0,-97.823051,30.439834
2305,0,-97.831869,30.430989
2306,0,-97.857877,30.425513
2307,0,-97.857196,30.428281
2308,0,-97.845262,30.425302
2309,0,-97.824288,30.441279
2310,0,-97.828222,30.46225
2311,0,-97.826722,30.461416
2312,0,-97.833642,30.43269
2313,0,-97.822193,30.436768
2314,0,-97.821605,30.435472
2315,0,-97.828908,30.437007
2316,0,-97.859487,30.425206
2317,0,-97.862094,30.424137
2318,0,-97.824923,30.462109
2319,0,-97.845367,30.425261
2320,0,-97.830218,30.434662
2321,0,-97.84529,30.425238
2322,0,-97.828931,30.431788
2323,0,-97.847416,30.415252
2324,0,-97.857106,30.418868
2325,0,-97.82736,30.43511
2326,0,-97.829503,30.43532
2327,0,-97.830945,30.437528
2328,0,-97.82831,30.462821
2329,0,-97.825166,30.460699
2330,0,-97.823338,30.461179
2331,0,-97.829908,30.436607
2332,0,-97.842022,30.419765
2333,0,-97.828127,30.463499
2334,0,-97.83959,30.432584
2335,0,-97.832511,30.432284
2336,0,-97.827152,30.437982
2337,0,-97.84526,30.425304
2338,0,-97.827736,30.43573
2339,0,-97.822144,30.461906
2340,0,-97.826101,30.462073
2341,0,-97.857973,30.420296
2342,0,-97.844665,30.420374
2343,0,-97.843643,30.419213
2344,0,-97.838858,30.428316
2345,0,-97.857509,30.419444
2346,0,-97.844904,30.413775
2347,0,-97.84474,30.420364
2348,0,-97.827637,30.433151
2349,0,-97.827205,30.437008
2350,0,-97.860153,30.423517
2351,0,-97.834692,30.431163
2352,0,-97.860165,30.419684
2353,0,-97.840649,30.432236
2354,0,-97.824514,30.442013
2355,0,-97.856205,30.420723
2356,0,-97.857607,30.421087
2357,0,-97.858917,30.42356
2358,0,-97.829283,30.462612
2359,0,-97.825306,30.464274
2360,0,-97.84478,30.420359
2361,0,-97.83268,30.434171
2362,0,-97.824056,30.460626
2363,0,-97.840656,30.432223
2364,0,-97.830976,30.434073
2365,0,-97.822511,30.44208
2366,0,-97.85976,30.42438
2367,0,-97.830366,30.441643
2368,0,-97.826486,30.462796
2369,0,-97.825417,30.435414
2370,0,-97.824835,30.443031
2371,0,-97.857357,30.42862
2372,0,-97.835639,30.431
2373,0,-97.862424,30.423243
2374,0,-97.828613,30.461872
2375,0,-97.827059,30.433177
2376,0,-97.825735,30.431286
2377,0,-97.828816,30.436081
2378,0,-97.878358,30.39449
2379,0,-97.886654,30.385706
2380,0,-97.90621,30.381737
2381,0,-97.881412,30.373625
2382,0,-97.890232,30.39056
2383,0,-97.874372,30.411982
2384,0,-97.892087,30.415221
2385,0,-97.88869,30.382841
2386,0,-97.880827,30.37997
2387,0,-97.919644,30.39737
2388,0,-97.912004,30.383427
2389,0,-97.883364,30.376146
2390,0,-97.891387,30.390773
2391,0,-97.88552,30.38132
2392,0,-97.888637,30.418354
2393,0,-97.889513,30.41686
2394,0,-97.890224,30.415201
2395,0,-97.883882,30.373052
2396,0,-97.87357,30.38317
2397,0,-97.915905,30.398773
2398,0,-97.874283,30.413964
2399,0,-97.875527,30.414459
2400,0,-97.881066,30.376277
2401,0,-97.888152,30.418237
2402,0,-97.885659,30.380598
2403,0,-97.88896,30.382581
2404,0,-97.906764,30.381996
2405,0,-97.881138,30.383972
2406,0,-97.887761,30.415053
2407,0,-97.877451,30.378649
2408,0,-97.900354,30.417743
2409,0,-97.91698,30.393389
2410,0,-97.913329,30.399268
2411,0,-97.889347,30.381629
2412,0,-97.881558,30.379559
2413,0,-97.908976,30.400255
2414,0,-97.896189,30.418883
2415,0,-97.883013,30.37499
2416,0,-97.888569,30.381858
2417,0,-97.886446,30.380905
2418,0,-97.879407,30.378565
2419,0,-97.879001,30.375128
2420,0,-97.880833,30.373093
2421,0,-97.912616,30.383823
2422,0,-97.9181,30.386736
2423,0,-97.872134,30.412745
2424,0,-97.880382,30.38046
2425,0,-97.87062,30.412252
2426,0,-97.87354,30.38322
2427,0,-97.877161,30.379153
2428,0,-97.887477,30.380396
2429,0,-97.890282,30.41653
2430,0,-97.915688,30.397953
2431,0,-97.88952,30.418727
2432,0,-97.918571,30.391935
2433,0,-97.88397,30.37484
2434,0,-97.877019,30.378545
2435,0,-97.914357,30.394425
2436,0,-97.920265,30.392311
2437,0,-97.919186,30.39358
2438,0,-97.91916,30.386569
2439,0,-97.873818,30.413677
2440,0,-97.91731,30.387851
2441,0,-97.883621,30.373948
2442,0,-97.899252,30.416855
2443,0,-97.881293,30.372588
2444,0,-97.870453,30.407839
2445,0,-97.883496,30.395398
2446,0,-97.889908,30.414771
2447,0,-97.877763,30.413252
2448,0,-97.917139,30.391313
2449,0,-97.918241,30.398249
2450,0,-97.912399,30.39794
2451,0,-97.883179,30.373883
2452,0,-97.898428,30.41788
2453,0,-97.872821,30.412595
2454,0,-97.885873,30.418867
2455,0,-97.880479,30.372924
2456,0,-97.888247,30.380775
2457,0,-97.886558,30.381798
2458,0,-97.91291,30.382149
2459,0,-97.888865,30.38115
2460,0,-97.89169,30.3899
2461,0,-97.920343,30.395208
2462,0,-97.884462,30.383539
2463,0,-97.874461,30.382828
2464,0,-97.87681,30.412543
2465,0,-97.886875,30.418312
2466,0,-97.876079,30.192991
2467,0,-97.883366,30.204858
2468,0,-97.882412,30.203773
2469,0,-97.870123,30.18845
2470,0,-97.884959,30.206106
2471,0,-97.875592,30.194856
2472,0,-97.886258,30.189375
2473,0,-97.891476,30.189054
2474,0,-97.885421,30.190983
2475,0,-97.880855,30.191741
2476,0,-97.870433,30.214276
2477,0,-97.864855,30.188294
2478,0,-97.889174,30.188825
2479,0,-97.866793,30.188791
2480,0,-97.87547,30.194115
2481,0,-97.874298,30.214165
2482,0,-97.885592,30.189753
2483,0,-97.881671,30.19259
2484,0,-97.884681,30.195424
2485,0,-97.8851,30.188084
2486,0,-97.869736,30.189495
2487,0,-97.89092,30.194116
2488,0,-97.888912,30.189671
2489,0,-97.885267,30.20657
2490,0,-97.888464,30.190468
2491,0,-97.889976,30.189017
2492,0,-97.885529,30.195522
2493,0,-97.889144,30.19408
2494,0,-97.867548,30.18822
2495,0,-97.885891,30.206313
2496,0,-97.87381,30.19407
2497,0,-97.891106,30.192352
2498,0,-97.872194,30.194394
2499,0,-97.874527,30.192494
2500,0,-97.885237,30.190237
2501,0,-97.891047,30.196825
2502,0,-97.876712,30.194842
2503,0,-97.874603,30.195444
2504,0,-97.87521,30.195379
2505,0,-97.883143,30.186551
2506,0,-97.881326,30.204525
2507,0,-97.870422,30.192835
2508,0,-97.887538,30.189682
2509,0,-97.867798,30.189093
2510,0,-97.868353,30.18811
2511,0,-97.874416,30.214062
2512,0,-97.88344,30.186708
2513,0,-97.882927,30.187459
2514,0,-97.89164,30.192516
2515,0,-97.876683,30.207673
2516,0,-97.871758,30.214926
2517,0,-97.869046,30.191665
2518,0,-97.888228,30.195233
2519,0,-97.877386,30.206257
2520,0,-97.871413,30.216466
2521,0,-97.888638,30.191101
2522,0,-97.88273,30.18865
2523,0,-97.885632,30.20668
2524,0,-97.873697,30.214635
2525,0,-97.886942,30.207046
2526,0,-97.892382,30.195764
2527,0,-97.871353,30.191577
2528,0,-97.878532,30.201753
2529,0,-97.870863,30.217309
2530,0,-97.865476,30.18831
2531,0,-97.880481,30.192817
2532,0,-97.883486,30.193674
2533,0,-97.883916,30.188623
2534,0,-97.868145,30.190397
2535,0,-97.870756,30.189541
2536,0,-97.866295,30.188474
2537,0,-97.889553,30.18891
2538,0,-97.870232,30.190411
2539,0,-97.875889,30.207307
2540,0,-97.876761,30.205987
2541,0,-97.874838,30.214996
2542,0,-97.873821,30.192871
2543,0,-97.888458,30.18867
2544,0,-97.870764,30.192381
2545,0,-97.878792,30.192731
2546,0,-97.884755,30.192802
2547,0,-97.886076,30.186851
2548,0,-97.882354,30.204654
2549,0,-97.870111,30.214117
2550,0,-97.889343,30.193762
2551,0,-97.885932,30.189561
2552,0,-97.88387,30.19499
2553,0,-97.869364,30.188295
2554,0,-97.868624,30.191306
2555,0,-97.874626,30.193506
2556,0,-97.879055,30.194241
2557,0,-97.891412,30.196773
2558,0,-97.891981,30.19194
2559,0,-97.877631,30.205675
2560,0,-97.878625,30.202854
2561,0,-97.889817,30.192455
2562,0,-97.885273,30.187376
2563,0,-97.874762,30.215095
2564,0,-97.885357,30.204817
2565,0,-97.873473,30.19495
2566,0,-97.877885,30.192505
2567,0,-97.887586,30.191448
2568,0,-97.871564,30.216238
2569,0,-97.884222,30.188649
2570,0,-97.889113,30.194566
2571,0,-97.873586,30.213072
2572,0,-97.891174,30.196388
2573,0,-97.882254,30.189129
2574,0,-97.876962,30.207135
2575,0,-97.871921,30.213167
2576,0,-97.882838,30.193202
2577,0,-97.88443,30.204768
2578,0,-97.887101,30.193987
2579,0,-97.885203,30.205471
2580,0,-97.868668,30.188915
2581,0,-97.878697,30.193334
2582,0,-97.888895,30.192878
2583,0,-97.87455,30.215365
2584,0,-97.876469,30.193735
2585,0,-97.892115,30.193982
2586,0,-97.891184,30.195299
2587,0,-97.888747,30.192999
2588,0,-97.886573,30.194564
2589,0,-97.884947,30.204423
2590,0,-97.884368,30.195311
2591,0,-97.887037,30.18856
2592,0,-97.870086,30.190959
2593,0,-97.882858,30.203844
2594,0,-97.869433,30.214765
2595,0,-97.87479,30.192131
2596,0,-97.886368,30.206895
2597,0,-97.876086,30.192282
2598,0,-97.88051,30.19282
2599,0,-97.877561,30.193469
2600,0,-97.876278,30.206544
2601,0,-97.87094,30.188617
2602,0,-97.87259,30.213646
2603,0,-97.871462,30.215753
2604,0,-97.891992,30.193044
2605,0,-97.888132,30.194729
2606,0,-97.845192,30.283973
2607,0,-97.840309,30.279023
2608,0,-97.837574,30.293635
2609,0,-97.836778,30.28331
2610,0,-97.835241,30.282154
2611,0,-97.841984,30.287087
2612,0,-97.844229,30.28569
2613,0,-97.842997,30.278822
2614,0,-97.82653,30.28196
2615,0,-97.84922,30.284438
2616,0,-97.832996,30.282339
2617,0,-97.84181,30.285188
2618,0,-97.83289,30.294969
2619,0,-97.840383,30.280935
2620,0,-97.844673,30.281756
2621,0,-97.832916,30.280379
2622,0,-97.84248,30.277895
2623,0,-97.831688,30.275869
2624,0,-97.846823,30.285123
2625,0,-97.847477,30.282926
2626,0,-97.83657,30.2858
2627,0,-97.832693,30.28822
2628,0,-97.842134,30.280814
2629,0,-97.837687,30.280004
2630,0,-97.84233,30.274531
2631,0,-97.835744,30.287629
2632,0,-97.836184,30.28875
2633,0,-97.848514,30.282859
2634,0,-97.834654,30.291199
2635,0,-97.837351,30.27841
2636,0,-97.832975,30.275585
2637,0,-97.825051,30.28632
2638,0,-97.837897,30.276821
2639,0,-97.83247,30.276268
2640,0,-97.836,30.293557
2641,0,-97.846325,30.28463
2642,0,-97.845136,30.285795
2643,0,-97.833221,30.287144
2644,0,-97.845316,30.27769
2645,0,-97.839843,30.282686
2646,0,-97.844792,30.284806
2647,0,-97.835268,30.29149
2648,0,-97.831887,30.275441
2649,0,-97.83912,30.285024
2650,0,-97.835426,30.282829
2651,0,-97.848041,30.283308
2652,0,-97.836484,30.293194
2653,0,-97.837983,30.284862
2654,0,-97.840688,30.283261
2655,0,-97.84099,30.288615
2656,0,-97.839486,30.289256
2657,0,-97.839736,30.281428
2658,0,-97.841469,30.289537
2659,0,-97.83985,30.29236
2660,0,-97.84286,30.28014
2661,0,-97.83818,30.27955
2662,0,-97.831689,30.276544
2663,0,-97.8368,30.288849
2664,0,-97.831368,30.279736
2665,0,-97.843004,30.282133
2666,0,-97.833325,30.28487
2667,0,-97.84165,30.286176
2668,0,-97.832258,30.27997
2669,0,-97.832535,30.283864
2670,0,-97.844921,30.286903
2671,0,-97.844414,30.280165
2672,0,-97.841076,30.291461
2673,0,-97.829961,30.283521
2674,0,-97.842442,30.293097
2675,0,-97.831754,30.27848
2676,0,-97.827224,30.281037
2677,0,-97.844169,30.281724
2678,0,-97.845545,30.278736
2679,0,-97.834726,30.28465
2680,0,-97.833469,30.281668
2681,0,-97.842955,30.277131
2682,0,-97.837415,30.280989
2683,0,-97.831632,30.292657
2684,0,-97.835361,30.278011
2685,0,-97.837705,30.278147
2686,0,-97.831855,30.294468
2687,0,-97.848798,30.281958
2688,0,-97.844306,30.28361
2689,0,-97.825959,30.279182
2690,0,-97.842235,30.27668
2691,0,-97.834859,30.288093
2692,0,-97.823689,30.28425
2693,0,-97.844227,30.275569
2694,0,-97.831213,30.291414
2695,0,-97.832754,30.278009
2696,0,-97.835854,30.280914
2697,0,-97.837506,30.287895
2698,0,-97.832103,30.281221
2699,0,-97.832761,30.290496
2700,0,-97.842782,30.287985
2701,0,-97.830777,30.283805
2702,0,-97.838415,30.282567
2703,0,-97.836816,30.28712
2704,0,-97.834878,30.275784
2705,0,-97.838542,30.277191
2706,0,-97.832863,30.281751
2707,0,-97.832822,30.460953
2708,0,-97.822536,30.450146
2709,0,-97.822987,30.449469
2710,0,-97.822208,30.450637
2711,0,-97.824418,30.458963
2712,0,-97.822644,30.454426
2713,0,-97.832653,30.437974
2714,0,-97.837808,30.449299
2715,0,-97.828397,30.45753
2716,0,-97.834077,30.458512
2717,0,-97.827522,30.458949
2718,0,-97.82255,30.447253
2719,0,-97.822414,30.452674
2720,0,-97.821998,30.448568
2721,0,-97.827717,30.458083
2722,0,-97.821614,30.456813
2723,0,-97.823758,30.443859
2724,0,-97.827106,30.45567
2725,0,-97.831907,30.457991
2726,0,-97.827294,30.456897
2727,0,-97.840862,30.448603
2728,0,-97.837145,30.4472
2729,0,-97.830761,30.448397
2730,0,-97.822499,30.455309
2731,0,-97.823888,30.456964
2732,0,-97.821999,30.442852
2733,0,-97.834017,30.458728
2734,0,-97.832117,30.450117
2735,0,-97.837763,30.459727
2736,0,-97.83512,30.436092
2737,0,-97.82345,30.445738
2738,0,-97.84628,30.28132
2739,0,-97.843353,30.285018
2740,0,-97.847381,30.28239
2741,0,-97.831636,30.276242
2742,0,-97.832813,30.283932
2743,0,-97.843565,30.283793
2744,0,-97.835517,30.280728
2745,0,-97.836763,30.283301
2746,0,-97.833272,30.274907
2747,0,-97.832097,30.273599
2748,0,-97.837425,30.280964
2749,0,-97.826776,30.282833
2750,0,-97.833252,30.285808
2751,0,-97.844474,30.278248
2752,0,-97.834165,30.280838
2753,0,-97.844335,30.283863
2754,0,-97.839831,30.278423
2755,0,-97.835935,30.285588
2756,0,-97.841842,30.27869
2757,0,-97.8481,30.2837
2758,0,-97.836471,30.285767
2759,0,-97.838833,30.276727
2760,0,-97.835382,30.283426
2761,0,-97.844443,30.280171
2762,0,-97.834842,30.279127
2763,0,-97.831323,30.277901
2764,0,-97.834006,30.288417
2765,0,-97.835399,30.282907
2766,0,-97.832063,30.274465
2767,0,-97.834714,30.27594
2768,0,-97.841452,30.282657
2769,0,-97.833436,30.280639
2770,0,-97.842737,30.279133
2771,0,-97.825901,30.279835
2772,0,-97.839485,30.280532
2773,0,-97.844974,30.281873
2774,0,-97.845323,30.277706
2775,0,-97.844735,30.275989
2776,0,-97.845562,30.279504
2777,0,-97.83493,30.27571
2778,0,-97.844463,30.277622
2779,0,-97.842554,30.284353
2780,0,-97.830714,30.284719
2781,0,-97.831434,30.280387
2782,0,-97.834195,30.276425
2783,0,-97.842808,30.27453
2784,0,-97.84925,30.284411
2785,0,-97.840843,30.283538
2786,0,-97.831795,30.277192
2787,0,-97.835625,30.282043
2788,0,-97.835813,30.278865
2789,0,-97.833204,30.288012
2790,0,-97.844573,30.276391
2791,0,-97.826181,30.280773
2792,0,-97.827161,30.284402
2793,0,-97.826564,30.288076
2794,0,-97.841307,30.277482
2795,0,-97.830759,30.283782
2796,0,-97.852,30.17398
2797,0,-97.850533,30.175334
2798,0,-97.850074,30.174147
2799,0,-97.852923,30.203174
2800,0,-97.859714,30.197996
2801,0,-97.863019,30.19661
2802,0,-97.855065,30.181952
2803,0,-97.8665,30.166526
2804,0,-97.861033,30.194735
2805,0,-97.854554,30.173758
2806,0,-97.859719,30.202341
2807,0,-97.85772,30.193932
2808,0,-97.856075,30.198073
2809,0,-97.846997,30.182092
2810,0,-97.85766,30.200627
2811,0,-97.858112,30.180174
2812,0,-97.857648,30.198926
2813,0,-97.856975,30.198309
2814,0,-97.861577,30.193176
2815,0,-97.853501,30.171635
2816,0,-97.864975,30.169458
2817,0,-97.864226,30.197717
2818,0,-97.865106,30.205642
2819,0,-97.854836,30.179262
2820,0,-97.86117,30.199603
2821,0,-97.866871,30.16298
2822,0,-97.858615,30.1963
2823,0,-97.865709,30.169972
2824,0,-97.853608,30.174026
2825,0,-97.85406,30.196451
2826,0,-97.856087,30.174591
2827,0,-97.860668,30.200485
2828,0,-97.860961,30.16524
2829,0,-97.855923,30.179105
2830,0,-97.862157,30.195041
2831,0,-97.857601,30.179398
2832,0,-97.854639,30.19873
2833,0,-97.85456,30.205291
2834,0,-97.860612,30.193802
2835,0,-97.858201,30.17164
2836,0,-97.866987,30.203047
2837,0,-97.850956,30.171088
2838,0,-97.854997,30.20158
2839,0,-97.860928,30.182497
2840,0,-97.853302,30.182797
2841,0,-97.859698,30.199138
2842,0,-97.861956,30.166193
2843,0,-97.85503,30.182879
2844,0,-97.859492,30.17114
2845,0,-97.857722,30.198326
2846,0,-97.860497,30.201274
2847,0,-97.855601,30.183141
2848,0,-97.85247,30.174803
2849,0,-97.864609,30.16739
2850,0,-97.852697,30.202026
2851,0,-97.852214,30.171048
2852,0,-97.857905,30.200303
2853,0,-97.852721,30.18388
2854,0,-97.852851,30.17033
2855,0,-97.856906,30.200194
2856,0,-97.847035,30.187308
2857,0,-97.86396,30.168807
2858,0,-97.854478,30.174892
2859,0,-97.85977,30.18373
2860,0,-97.86101,30.170401
2861,0,-97.859243,30.168159
2862,0,-97.86403,30.1751
2863,0,-97.843055,30.180161
2864,0,-97.853627,30.18372
2865,0,-97.857523,30.172655
2866,0,-97.861547,30.196718
2867,0,-97.859132,30.20003
2868,0,-97.853499,30.171526
2869,0,-97.848664,30.173854
2870,0,-97.852478,30.184247
2871,0,-97.864546,30.197827
2872,0,-97.867906,30.205073
2873,0,-97.868107,30.205188
2874,0,-97.857493,30.205412
2875,0,-97.855729,30.181453
2876,0,-97.853519,30.202314
2877,0,-97.851266,30.20079
2878,0,-97.85679,30.204268
2879,0,-97.8652,30.167389
2880,0,-97.854835,30.194805
2881,0,-97.842988,30.179179
2882,0,-97.858472,30.20558
2883,0,-97.852221,30.202674
2884,0,-97.863466,30.194414
2885,0,-97.855304,30.189873
2886,0,-97.851553,30.175568
2887,0,-97.860933,30.198301
2888,0,-97.854908,30.166828
2889,0,-97.853151,30.202802
2890,0,-97.860159,30.180919
2891,0,-97.859669,30.196529
2892,0,-97.849948,30.199701
2893,0,-97.86077,30.168466
2894,0,-97.860529,30.200444
2895,0,-97.862945,30.165827
2896,0,-97.867126,30.17592
2897,0,-97.847621,30.184935
2898,0,-97.858483,30.194723
2899,0,-97.866869,30.205461
2900,0,-97.866321,30.169831
2901,0,-97.857469,30.194336
2902,0,-97.850028,30.173871
2903,0,-97.862219,30.19335
2904,0,-97.85359,30.197173
2905,0,-97.853424,30.183154
2906,0,-97.858019,30.204847
2907,0,-97.855166,30.203965
2908,0,-97.861237,30.199353
2909,0,-97.850974,30.199714
2910,0,-97.84805,30.183223
2911,0,-97.862123,30.164284
2912,0,-97.853787,30.182289
2913,0,-97.865039,30.205112
2914,0,-97.864006,30.196083
2915,0,-97.851948,30.199751
2916,0,-97.86446,30.196755
2917,0,-97.856467,30.199275
2918,0,-97.866551,30.206245
2919,0,-97.848017,30.180402
2920,0,-97.856373,30.183482
2921,0,-97.858386,30.194431
2922,0,-97.855945,30.204725
2923,0,-97.859354,30.166341
2924,0,-97.853124,30.201342
2925,0,-97.85433,30.180338
2926,0,-97.848979,30.197445
2927,0,-97.864296,30.166365
2928,0,-97.853407,30.182109
2929,0,-97.849393,30.175471
2930,0,-97.858108,30.18
2931,0,-97.847979,30.180146
2932,0,-97.85984,30.17124
2933,0,-97.85881,30.170825
2934,0,-97.86608,30.206091
2935,0,-97.849511,30.199943
2936,0,-97.859853,30.172756
2937,0,-97.855132,30.179585
2938,0,-97.848847,30.199631
2939,0,-97.85438,30.18166
2940,0,-97.853507,30.172671
2941,0,-97.84133,30.178381
2942,0,-97.862969,30.195617
2943,0,-97.983429,30.19415
2944,0,-97.98447,30.19293
2945,0,-97.972055,30.197083
2946,0,-97.983894,30.191176
2947,0,-97.978065,30.197496
2948,0,-97.987762,30.196137
2949,0,-97.980563,30.189405
2950,0,-97.987952,30.204146
2951,0,-97.989095,30.204494
2952,0,-97.990631,30.198636
2953,0,-97.978257,30.208163
2954,0,-97.974139,30.196183
2955,0,-97.987084,30.193346
2956,0,-97.977256,30.210797
2957,0,-97.990768,30.194538
2958,0,-97.979158,30.211987
2959,0,-97.987331,30.198846
2960,0,-97.994571,30.206341
2961,0,-97.984189,30.195704
2962,0,-97.984931,30.206602
2963,0,-97.98253,30.211535
2964,0,-97.981188,30.199282
2965,0,-97.968438,30.211696
2966,0,-97.981548,30.189687
2967,0,-97.981164,30.188024
2968,0,-97.984156,30.192809
2969,0,-97.95251,30.196482
2970,0,-97.986466,30.200673
2971,0,-97.982219,30.211683
2972,0,-97.980574,30.212018
2973,0,-97.978616,30.195666
2974,0,-97.974241,30.194019
2975,0,-97.989659,30.197014
2976,0,-97.98611,30.199511
2977,0,-97.98839,30.199711
2978,0,-97.981382,30.196013
2979,0,-97.971108,30.200204
2980,0,-97.968674,30.216202
2981,0,-97.978758,30.209235
2982,0,-97.986805,30.193643
2983,0,-97.99034,30.196109
2984,0,-97.985238,30.194778
2985,0,-97.957908,30.206829
2986,0,-97.978728,30.213615
2987,0,-97.974571,30.19402
2988,0,-97.975499,30.195684
2989,0,-97.988369,30.196161
2990,0,-97.989242,30.196138
2991,0,-97.959144,30.207807
2992,0,-97.977805,30.213148
2993,0,-97.98598,30.195382
